ID,Source,RecordID,TSN,S_Rank_Assigned_2014,Phylo_Code,Common_Name,Family,Genus,Species,HU_12_NAME,County,Basin,N_Detected,N_vouchered,N_released,CoarseAbundance,Date,Lat,Long,Locality,DB_Record_ID,Review_Status,Review_Comments,Collector,ID_by,Field_Collection_Number,Museum_Number,Gear,Survey_Comments,TSN_1,ER_Status,SCP_UserProjectID,SCP_PermitNumber,HUC_8,SCP_PermitType,SCP_siteID,HUC_12,Date_Range_Category
73582,SCP,73582,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Little Shenango River-Morrison Run,,Ohio,1,,,,10/20/1981,41.36886,-80.15784,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper113,168394,,,0,5030102,0,0,50301020201,2
73560,SCP,73560,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Little Shenango River,,Ohio,7,,,,10/20/1981,41.42044,-80.28826,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper84,168394,,,0,5030102,0,0,50301020203,2
72581,SCP,72581,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Town Creek-Murley Branch,,Potomac,0,,,,10/20/1981,39.7657,-78.5825,,,,,DEP - South Central Regional Office - M & A,,,,fish-07,WPC-PAD-ID#: michelle17.4,168394,,,0,2070003,0,0,20700030102,2
73565,SCP,73565,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Big Run,,Ohio,3,,,,10/22/1981,41.38403,-80.44116,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper38,168394,,,0,5030102,0,0,50301020402,2
73641,SCP,73641,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Shenango River-Rt 18 Bridge,,Ohio,2,,,,10/22/1981,41.28235,-80.32146,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper73,168394,,,0,5030102,0,0,50301020404,2
222183,PFBC_ARDB,222183,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Clarion River-Spring Creek,,Ohio,,,,,5/3/1982,41.366111,-78.824444,Ohio Drainage: Clarion River,,,,PFBC,PFBC_Collector_2,PFBC_Site_5316,,Day Electroboat,PFBC_Water_410701794032,168394,,,,5010005,,,50100050604,2
221950,PFBC_ARDB,221950,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Mahoning Creek,,Ohio,,,,,5/10/1982,40.938889,-79.008333,Ohio Drainage: Mahoning Creek,,,,PFBC,PFBC_Collector_2,PFBC_Site_7419,,Day Electroboat,PFBC_Water_405557792744,168394,,,,5010006,,,50100060706,2
74081,SCP,74081,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,West Branch Tionesta Creek-Farnsworth Branch,,Allegheny,0,,,,5/12/1982,41.75944,-79.17,"Elkhorn Run, station 03, 1984 sample;",,,,ANF Data,,,,Fish-02,WPC-PAD-ID#: ELKH8403,168394,,,0,5010003,0,0,50100030301,2
74090,SCP,74090,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,West Branch Tionesta Creek-Farnsworth Branch,,Allegheny,0,,,,5/12/1982,41.76917,-79.19306,"Trout Run, station 02, 1984 sample;",,,,ANF Data,,,,Fish-02,WPC-PAD-ID#: TRTR8402,168394,,,0,5010003,0,0,50100030301,2
74084,SCP,74084,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,West Branch Tionesta Creek-Farnsworth Branch,,Allegheny,9,,,,5/27/1982,41.76028,-79.17111,Elkhorn Run 5;,,,,ANF Data,,,,Fish-02,WPC-PAD-ID#: ANF5ER,168394,,,0,5010003,0,0,50100030301,2
222888,PFBC_ARDB,222888,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Little Conneauttee Creek,,Ohio,,,,,7/13/1982,41.863889,-80.0575,Ohio Drainage: Little Conneauttee Creek,,,,PFBC,PFBC_Collector_2,PFBC_Site_5769,,Electrobackpack,PFBC_Water_414850800431,168394,,,,5010004,,,50100040902,2
222902,PFBC_ARDB,222902,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Little Conneauttee Creek,,Ohio,,,,,7/13/1982,41.877778,-80.054167,Ohio Drainage: Little Conneauttee Creek,,,,PFBC,PFBC_Collector_2,PFBC_Site_5771,,Electrobackpack,PFBC_Water_414850800431,168394,,,,5010004,,,50100040902,2
222439,PFBC_ARDB,222439,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Tionesta Creek-Salmon Creek,,Ohio,,,,,7/14/1982,41.606389,-79.1675,Ohio Drainage: Blood Run,,,,PFBC,PFBC_Collector_2,PFBC_Site_5615,,Electrobackpack,PFBC_Water_413625791011,168394,,,,5010003,,,50100030403,2
222493,PFBC_ARDB,222493,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Pine Creek,,Ohio,,,,,7/14/1982,41.628889,-79.590556,Ohio Drainage: Pine Creek,,,,PFBC,PFBC_Collector_2,PFBC_Site_5622,,Electrobackpack,PFBC_Water_413707793910,168394,,,,5010003,,,50100030503,2
222512,PFBC_ARDB,222512,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Pine Creek,,Ohio,,,,,7/14/1982,41.631944,-79.612222,Ohio Drainage: Pine Creek,,,,PFBC,PFBC_Collector_2,PFBC_Site_5620,,Electrobackpack,PFBC_Water_413707793910,168394,,,,5010003,,,50100030503,2
222524,PFBC_ARDB,222524,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Pine Creek,,Ohio,,,,,7/14/1982,41.638333,-79.548333,Ohio Drainage: Pine Creek,,,,PFBC,PFBC_Collector_2,PFBC_Site_5623,,Electrobackpack,PFBC_Water_413707793910,168394,,,,5010003,,,50100030503,2
222542,PFBC_ARDB,222542,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Pine Creek,,Ohio,,,,,7/14/1982,41.649722,-79.531944,Ohio Drainage: Pine Creek,,,,PFBC,PFBC_Collector_2,PFBC_Site_5626,,Electrobackpack,PFBC_Water_413707793910,168394,,,,5010003,,,50100030503,2
73922,SCP,73922,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Tionesta Creek-Salmon Creek,,Allegheny,17,,,,7/14/1982,41.60722,-79.16778,Blood Run;,,,,ANF Data,,,,Fish-02,WPC-PAD-ID#: BLOODR,168394,,,0,5010003,0,0,50100030403,2
73909,SCP,73909,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Tionesta Creek-Minister Creek,,Allegheny,0,,,,7/14/1982,41.60722,-79.1,"Hastings Run, station 01;",,,,ANF Data,,,,Fish-02,WPC-PAD-ID#: HASTR01,168394,,,0,5010003,0,0,50100030402,2
222471,PFBC_ARDB,222471,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Pine Creek,,Ohio,,,,,7/15/1982,41.618333,-79.645,Ohio Drainage: Pine Creek,,,,PFBC,PFBC_Collector_2,PFBC_Site_5618,,Electrobackpack,PFBC_Water_413707793910,168394,,,,5010003,,,50100030503,2
73934,SCP,73934,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,South Branch Tionesta Creek,,Allegheny,2,,,,7/15/1982,41.63361,-78.995,Cherry Run;,,,,ANF Data,,,,Fish-02,WPC-PAD-ID#: CHERR01,168394,,,0,5010003,0,0,50100030202,2
222162,PFBC_ARDB,222162,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Maple Creek,,Ohio,,,,,7/21/1982,41.344167,-79.138889,Ohio Drainage: Maple Creek,,,,PFBC,PFBC_Collector_2,PFBC_Site_5396,,Electrobackpack,PFBC_Water_412030790818,168394,,,,5010005,,,50100050609,2
73926,SCP,73926,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Tionesta Creek-Salmon Creek,,Allegheny,3,,,,7/24/1982,41.64611,-79.17111,Minister Creek 02 - 3.9 km upst of mouth;,,,,ANF Data,,,,Fish-02,WPC-PAD-ID#: MINIC02,168394,,,0,5010003,0,0,50100030403,2
221578,PFBC_ARDB,221578,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Cross Creek,,Ohio,,,,,8/2/1982,40.259722,-80.427778,Ohio Drainage: Cross Creek,,,,PFBC,PFBC_Collector_8,PFBC_Site_1457,,Electrobackpack,PFBC_Water_401654803109,168394,,,,5030101,,,50301010902,2
221586,PFBC_ARDB,221586,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Cross Creek,,Ohio,,,,,8/2/1982,40.274167,-80.458056,Ohio Drainage: Cross Creek,,,,PFBC,PFBC_Collector_8,PFBC_Site_1456,,Electrobackpack,PFBC_Water_401654803109,168394,,,,5030101,,,50301010902,2
222858,PFBC_ARDB,222858,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Conneaut Creek,,Lake Erie,,,,,8/2/1982,41.839722,-80.402222,Lake Erie Drainage: Conneaut Creek,,,,PFBC,PFBC_Collector_1,PFBC_Site_2517,,Electrobackpack,PFBC_Water_415425803110,168394,,,,4120101,,,41201010102,2
221544,PFBC_ARDB,221544,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Little Chartiers Creek,,Ohio,,,,,8/3/1982,40.2175,-80.137778,Ohio Drainage: Little Chartiers Creek,,,,PFBC,PFBC_Collector_8,PFBC_Site_1455,,Electrobackpack,PFBC_Water_401641800817,168394,,,,5030101,,,50301010103,2
221554,PFBC_ARDB,221554,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Little Chartiers Creek,,Ohio,,,,,8/3/1982,40.231389,-80.137778,Ohio Drainage: Little Chartiers Creek,,,,PFBC,PFBC_Collector_8,PFBC_Site_1454,,Electrobackpack,PFBC_Water_401641800817,168394,,,,5030101,,,50301010103,2
221565,PFBC_ARDB,221565,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Little Chartiers Creek,,Ohio,,,,,8/3/1982,40.246111,-80.140278,Ohio Drainage: Little Chartiers Creek,,,,PFBC,PFBC_Collector_8,PFBC_Site_1453,,Electrobackpack,PFBC_Water_401641800817,168394,,,,5030101,,,50301010103,2
221574,PFBC_ARDB,221574,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Little Chartiers Creek,,Ohio,,,,,8/3/1982,40.256944,-80.138056,Ohio Drainage: Little Chartiers Creek,,,,PFBC,PFBC_Collector_8,PFBC_Site_1452,,Electrobackpack,PFBC_Water_401641800817,168394,,,,5030101,,,50301010103,2
222970,PFBC_ARDB,222970,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Conneaut Creek,,Lake Erie,,,,,8/3/1982,41.92,-80.430556,Lake Erie Drainage: Conneaut Creek,,,,PFBC,PFBC_Collector_1,PFBC_Site_2513,,Electrotowboat,PFBC_Water_415425803110,168394,,,,4120101,,,41201010106,2
222971,PFBC_ARDB,222971,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Conneaut Creek,,Lake Erie,,,,,8/3/1982,41.920278,-80.398611,Lake Erie Drainage: Conneaut Creek,,,,PFBC,PFBC_Collector_1,PFBC_Site_2514,,Electrotowboat,PFBC_Water_415425803110,168394,,,,4120101,,,41201010106,2
222961,PFBC_ARDB,222961,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Conneaut Creek,,Lake Erie,,,,,8/4/1982,41.916111,-80.490556,Lake Erie Drainage: Conneaut Creek,,,,PFBC,PFBC_Collector_1,PFBC_Site_2512,,Electrotowboat,PFBC_Water_415425803110,168394,,,,4120101,,,41201010106,2
73932,SCP,73932,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,South Branch Tionesta Creek,,Allegheny,0,,,,8/16/1982,41.60944,-78.93472,Crane Run - 1982;,,,,ANF Data,,,,Fish-02,WPC-PAD-ID#: CRANERUN,168394,,,0,5010003,0,0,50100030202,2
221886,PFBC_ARDB,221886,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Clearfield Creek-Cherry Run,,Susquehanna,,,,,8/19/1982,40.849167,-78.548889,Susquehanna Drainage: Potts Run,,,,PFBC,PFBC_Collector_11,PFBC_Site_29,,Electrobackpack,PFBC_Water_405331782629,168394,,,,2050201,,,20502010408,2
73732,SCP,73732,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Tionesta Creek,,Allegheny,13,,,,9/9/1982,41.51679,-79.29717,Lamentation Run; 200m upstream from mouth.,,,,DEP Fish IBI database,,,,Fish-07,WPC-PAD-ID#: DEPIBI111,168394,,,0,5010003,0,0,50100030406,2
73731,SCP,73731,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Tionesta Creek,,Allegheny,3,,,,9/10/1982,41.50556,-79.30611,Bear Creek;,,,,ANF Data,,,,Fish-02,WPC-PAD-ID#: BEARCK82,168394,,,0,5010003,0,0,50100030406,2
73450,SCP,73450,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,N. Fork Little Beaver Creek,,Ohio,2,,,,11/8/1982,40.86082,-80.45711,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper29,168394,,,0,5030101,0,0,50301010605,2
73398,SCP,73398,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,N. Fork Little Beaver Creek,,Ohio,1,,,,11/9/1982,40.76515,-80.50474,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper9,168394,,,0,5030101,0,0,50301010609,2
73745,SCP,73745,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Shenango River-Little Shenango River,,Ohio,1,,,,11/10/1982,41.49769,-80.47623,,,,,Cooper Survey Database,,,,fish-34,WPC-PAD-ID#: Cooper19,168394,,,0,5030102,0,0,50301020401,2
221584,PFBC_ARDB,221584,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Bens Creek,,Ohio,,,,,5/3/1983,40.272778,-78.979167,Ohio Drainage: North Fork Bens Creek,,,,PFBC,PFBC_Collector_8,PFBC_Site_1443,,Electrobackpack,PFBC_Water_401620785842,168394,,,,5010007,,,50100070309,2
74082,SCP,74082,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,West Branch Tionesta Creek-Farnsworth Branch,,Allegheny,2,,,,5/24/1983,41.76028,-79.17111,Elkhorn Run 5;,,,,ANF Data,,,,Fish-02,WPC-PAD-ID#: ANF5ER,168394,,,0,5010003,0,0,50100030301,2
74079,SCP,74079,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,West Branch Tionesta Creek-Farnsworth Branch,,Allegheny,2,,,,5/24/1983,41.75944,-79.17,"Elkhorn Run, station 03, 1984 sample;",,,,ANF Data,,,,Fish-02,WPC-PAD-ID#: ELKH8403,168394,,,0,5010003,0,0,50100030301,2
221817,PFBC_ARDB,221817,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Chest Creek-Rogues Harbor Run,,Susquehanna,,,,,5/25/1983,40.713333,-78.684444,Susquehanna Drainage: Schwaben Creek,,,,PFBC,PFBC_Collector_7,PFBC_Site_3017,,Electrobackpack,PFBC_Water_404306764737,168394,,,,2050201,,,20502010102,2
221540,PFBC_ARDB,221540,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Sewickley Creek-Jacks Run,,Ohio,,,,,5/27/1983,40.2125,-79.464444,Ohio Drainage: Welty Run,,,,PFBC,PFBC_Collector_8,PFBC_Site_1405,,Electrobackpack,PFBC_Water_401246792935,168394,,,,5020006,,,50200061201,2
221638,PFBC_ARDB,221638,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Hendricks Creek,,Ohio,,,,,5/31/1983,40.349444,-79.162778,Ohio Drainage: Snyders Run,,,,PFBC,PFBC_Collector_8,PFBC_Site_1479,,Electrobackpack,PFBC_Water_402058790830,168394,,,,5010007,,,50100071003,2
222156,PFBC_ARDB,222156,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,South Sandy Creek,,Ohio,,,,,5/31/1983,41.334722,-80.004167,Ohio Drainage: Sandy Creek,,,,PFBC,PFBC_Collector_2,PFBC_Site_5389,,Electrobackpack,PFBC_Water_411931795037,168394,,,,5010003,,,50100030803,2
222990,PFBC_ARDB,222990,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Akeley Creek,,Ohio,,,,,6/15/1983,41.930556,-79.105556,Ohio Drainage: Akeley Run,,,,PFBC,PFBC_Collector_2,PFBC_Site_7020,,Electrobackpack,PFBC_Water_415551790807,168394,,,,5010002,,,50100020405,2
222400,PFBC_ARDB,222400,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,West Hickory Creek,,Ohio,,,,,6/16/1983,41.576111,-79.438611,Ohio Drainage: West Hickory Creek,,,,PFBC,PFBC_Collector_2,PFBC_Site_5581,,Electrobackpack,PFBC_Water_413338792513,168394,,,,5010003,,,50100030105,2
222803,PFBC_ARDB,222803,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Sartwell Creek,,Ohio,,,,,6/21/1983,41.798611,-78.201667,Ohio Drainage: Sartwell Creek,,,,PFBC,PFBC_Collector_2,PFBC_Site_5745,,Electrobackpack,PFBC_Water_414714781230,168394,,,,5010001,,,50100010205,2
73685,SCP,73685,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,South Branch Tionesta Creek,,Allegheny,1,,,,6/21/1983,41.58335,-78.90947,Coon Run; 0.7 km downstream from the Forest Service Road No. 152 bridge crossing.,,,,DEP Fish IBI database,,,,Fish-07,WPC-PAD-ID#: DEPIBI059,168394,,,0,5010003,0,0,50100030202,2
222745,PFBC_ARDB,222745,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Allegheny River-Fishing Creek,,Ohio,,,,,6/22/1983,41.766111,-78.042222,Ohio Drainage: Dingman Run,,,,PFBC,PFBC_Collector_2,PFBC_Site_5715,,Electrobackpack,PFBC_Water_414545780219,168394,,,,5010001,,,50100010203,2
222799,PFBC_ARDB,222799,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Allegheny River-Annin Creek,,Ohio,,,,,6/22/1983,41.793611,-78.2925,Ohio Drainage: Skinner Creek,,,,PFBC,PFBC_Collector_2,PFBC_Site_5754,,Electrobackpack,PFBC_Water_414825781712,168394,,,,5010001,,,50100010208,2
73914,SCP,73914,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Tionesta Creek-Minister Creek,,Allegheny,2,,,,6/23/1983,41.62944,-79.03444,Mead Run;,,,,ANF Data,,,,Fish-02,WPC-PAD-ID#: MEADRUN,168394,,,0,5010003,0,0,50100030402,2
222182,PFBC_ARDB,222182,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,South Sandy Creek,,Ohio,,,,,6/27/1983,41.365556,-79.928611,Ohio Drainage: Sandy Creek,,,,PFBC,PFBC_Collector_2,PFBC_Site_5387,,Electrobackpack,PFBC_Water_411931795037,168394,,,,5010003,,,50100030803,2
222187,PFBC_ARDB,222187,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Little Sandy Creek,,Ohio,,,,,6/27/1983,41.375833,-79.918611,Ohio Drainage: Little Sandy Creek,,,,PFBC,PFBC_Collector_2,PFBC_Site_5413,,Electrobackpack,PFBC_Water_412148795527,168394,,,,5010003,,,50100030802,2
221461,PFBC_ARDB,221461,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Stoney Creek-Oven Run,,Ohio,,,,,6/28/1983,40.10422,-78.931735,Ohio Drainage: Stonycreek River,,,,PFBC,PFBC_Collector_8,PFBC_Site_1468,,Electrobackpack,PFBC_Water_401951785532,168394,,,,5010007,,,50100070305,2
221265,PFBC_ARDB,221265,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Casselman River-Town Line Run,,Ohio,,,,,7/1/1983,39.86,-79.228611,Ohio Drainage: Casselman River,,,,PFBC,PFBC_Collector_8,PFBC_Site_1256,,Electrobackpack,PFBC_Water_394855792153,168394,,,,5020006,,,50200060806,2
222150,PFBC_ARDB,222150,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Sandy Creek,,Ohio,,,,,7/11/1983,41.327222,-79.923611,Ohio Drainage: South Sandy Creek,,,,PFBC,PFBC_Collector_2,PFBC_Site_5406,,Electrobackpack,PFBC_Water_412132795417,168394,,,,5010003,,,50100030804,2
222881,PFBC_ARDB,222881,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Cole Creek,,Ohio,,,,,7/20/1983,41.857222,-78.4675,Ohio Drainage: Cole Creek,,,,PFBC,PFBC_Collector_2,PFBC_Site_5791,,Electrobackpack,PFBC_Water_415125782632,168394,,,,5010001,,,50100010104,2
222230,PFBC_ARDB,222230,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,French Creek,,Ohio,,,,,7/26/1983,41.424722,-80.004444,Ohio Drainage: Mill Creek,,,,PFBC,PFBC_Collector_2,PFBC_Site_5479,,Electrobackpack,PFBC_Water_412602795704,168394,,,,5010004,,,50100040909,2
222143,PFBC_ARDB,222143,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Cathers Run,,Ohio,,,,,7/28/1983,41.315833,-79.232222,Ohio Drainage: Cathers Run,,,,PFBC,PFBC_Collector_2,PFBC_Site_5381,,Electrobackpack,PFBC_Water_411901791401,168394,,,,5010005,,,50100050701,2
221730,PFBC_ARDB,221730,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Yellow Creek,,Ohio,,,,,7/29/1983,40.570833,-79.105556,Ohio Drainage: Yellow Creek,,,,PFBC,PFBC_Collector_8,PFBC_Site_1544,,Electrobackpack,PFBC_Water_403228791002,168394,,,,5010007,,,50100070702,2
223006,PFBC_ARDB,223006,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Hare Creek,,Ohio,,,,,8/3/1983,41.940556,-79.640833,Ohio Drainage: Hare Creek,,,,PFBC,PFBC_Collector_2,PFBC_Site_5816,,Electrobackpack,PFBC_Water_415407793414,168394,,,,5010001,,,50100011403,2
223046,PFBC_ARDB,223046,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Hare Creek,,Ohio,,,,,8/3/1983,41.98,-79.668889,Ohio Drainage: Hare Creek,,,,PFBC,PFBC_Collector_2,PFBC_Site_5818,,All Gear,PFBC_Water_415407793414,168394,,,,5010001,,,50100011403,2
221847,PFBC_ARDB,221847,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Connoquenessing Cr-Little Connoquenessing Cr,,Ohio,,,,,8/10/1983,40.799167,-80.106944,Ohio Drainage: Connoquenessing Creek,,,,PFBC,PFBC_Collector_1,PFBC_Site_2465,,Electrotowboat,PFBC_Water_405113801917,168394,,,,5030105,,,50301050407,2
221885,PFBC_ARDB,221885,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Connoquenessing Cr-Little Connoquenessing Cr,,Ohio,,,,,8/15/1983,40.8475,-79.9125,Ohio Drainage: Connoquenessing Creek,,,,PFBC,PFBC_Collector_1,PFBC_Site_2473,,Electrobackpack,PFBC_Water_405113801917,168394,,,,5030105,,,50301050407,2
222949,PFBC_ARDB,222949,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Oswago Creek-Elevenmile Creek,,Ohio,,,,,8/15/1983,41.907778,-78.056667,Ohio Drainage: Oswayo Creek,,,,PFBC,PFBC_Collector_2,PFBC_Site_5848,,Electrobackpack,PFBC_Water_415957781806,168394,,,,5010001,,,50100010302,2
221849,PFBC_ARDB,221849,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Connoquenessing Creek,,Ohio,,,,,8/16/1983,40.801667,-80.1675,Ohio Drainage: Connoquenessing Creek,,,,PFBC,PFBC_Collector_1,PFBC_Site_2464,,Electrotowboat,PFBC_Water_405113801917,168394,,,,5030105,,,50301050409,2
222756,PFBC_ARDB,222756,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Mill Creek,,Ohio,,,,,8/16/1983,41.771944,-77.984722,Ohio Drainage: Mill Creek,,,,PFBC,PFBC_Collector_2,PFBC_Site_5728,,Electrobackpack,PFBC_Water_414623780106,168394,,,,5010001,,,50100010202,2
222761,PFBC_ARDB,222761,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Mill Creek,,Ohio,,,,,8/17/1983,41.772222,-78.010278,Ohio Drainage: Mill Creek,,,,PFBC,PFBC_Collector_2,PFBC_Site_5726,,Electrobackpack,PFBC_Water_414623780106,168394,,,,5010001,,,50100010202,2
221848,PFBC_ARDB,221848,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Connoquenessing Cr-Little Connoquenessing Cr,,Ohio,,,,,8/18/1983,40.8,-79.998889,Ohio Drainage: Connoquenessing Creek,,,,PFBC,PFBC_Collector_1,PFBC_Site_2469,,Electrotowboat,PFBC_Water_405113801917,168394,,,,5030105,,,50301050407,2
222974,PFBC_ARDB,222974,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Oswago Creek-Elevenmile Creek,,Ohio,,,,,8/18/1983,41.921111,-78.109722,Ohio Drainage: Oswayo Creek,,,,PFBC,PFBC_Collector_2,PFBC_Site_5844,,Electrobackpack,PFBC_Water_415957781806,168394,,,,5010001,,,50100010302,2
222446,PFBC_ARDB,222446,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,West Hickory Creek,,Ohio,,,,,8/23/1983,41.606944,-79.449722,Ohio Drainage: West Hickory Creek,,,,PFBC,PFBC_Collector_2,PFBC_Site_5583,,Electrobackpack,PFBC_Water_413338792513,168394,,,,5010003,,,50100030105,2
222738,PFBC_ARDB,222738,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Kinzua Creek-South Branch Kinzua Creek,,Ohio,,,,,8/23/1983,41.761665,-78.736115,Ohio Drainage: Windfall Run,,,,PFBC,PFBC_Collector_11,PFBC_Site_35,,All Gear,PFBC_Water_414546784412,168394,,,,5010001,,,50100011102,2
73809,SCP,73809,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,West Branch Tionest Creek,,Allegheny,2,,,,8/24/1983,41.73635,-79.07713,Arnot Run; Site AR02.  1 km upstream of confluence with Little Arnot Run.,,,,DEP Fish IBI database,,,,Fish-07,WPC-PAD-ID#: DEPIBI003,168394,,,0,5010003,0,0,50100030305,2
73810,SCP,73810,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,West Branch Tionest Creek,,Allegheny,2,,,,9/13/1983,41.73639,-79.07722,"Arnot Run, station 02",,,,ANF Data,,,,Fish-01,WPC-PAD-ID#: ARNOT02,168394,,,0,5010003,0,0,50100030305,2
